vaccine,country_code,country,year,coverage
MCV2,MGA,murang'a,2021,0
MCV2,MGA,murang'a,2028,0
MCV2,NBO,nairobi,2014,0
MCV2,NBO,nairobi,2019,0
MCV2,NBO,nairobi,2020,0
MCV2,NBO,nairobi,2026,0
MCV2,NBO,nairobi,2018,0
MCV2,NBO,nairobi,2015,0
MCV2,NBO,nairobi,2013,0
MCV2,NBO,nairobi,2030,0
MCV2,NBO,nairobi,2025,0
MCV2,NBO,nairobi,2029,0
MCV2,NBO,nairobi,2021,0
MCV2,NBO,nairobi,2024,0
MCV2,NBO,nairobi,2028,0
MCV2,NBO,nairobi,2016,0
MCV2,NBO,nairobi,2027,0
MCV2,NBO,nairobi,2022,0
MCV2,NBO,nairobi,2023,0
MCV2,NBO,nairobi,2017,0
MCV2,NKU,nakuru,2016,0
MCV2,NKU,nakuru,2023,0
MCV2,NKU,nakuru,2015,0
MCV2,NKU,nakuru,2026,0
MCV2,NKU,nakuru,2017,0
MCV2,NKU,nakuru,2018,0
MCV2,NKU,nakuru,2027,0
MCV2,NKU,nakuru,2030,0
MCV2,NKU,nakuru,2025,0
MCV2,NKU,nakuru,2022,0
MCV2,NKU,nakuru,2024,0
MCV2,NKU,nakuru,2029,0
MCV2,NKU,nakuru,2014,0
MCV2,NKU,nakuru,2020,0
MCV2,NKU,nakuru,2021,0
MCV2,NKU,nakuru,2028,0
MCV2,NKU,nakuru,2013,0
MCV2,NKU,nakuru,2019,0
MCV2,NDI,nandi,2020,0
MCV2,NDI,nandi,2013,0
MCV2,NDI,nandi,2019,0
MCV2,NDI,nandi,2030,0
MCV2,NDI,nandi,2026,0
MCV2,NDI,nandi,2021,0
MCV2,NDI,nandi,2027,0
MCV2,NDI,nandi,2018,0
MCV2,NDI,nandi,2025,0
MCV2,NDI,nandi,2017,0
MCV2,NDI,nandi,2029,0
MCV2,NDI,nandi,2028,0
MCV2,NDI,nandi,2023,0
MCV2,NDI,nandi,2024,0
MCV2,NDI,nandi,2022,0
MCV2,NDI,nandi,2016,0
MCV2,NDI,nandi,2014,0
MCV2,NDI,nandi,2015,0
MCV2,ROK,narok,2030,0
MCV2,ROK,narok,2016,0
MCV2,ROK,narok,2024,0
MCV2,ROK,narok,2023,0
MCV2,ROK,narok,2013,0
MCV2,ROK,narok,2026,0
MCV2,ROK,narok,2017,0
MCV2,ROK,narok,2015,0
MCV2,ROK,narok,2027,0
MCV2,ROK,narok,2014,0
MCV2,ROK,narok,2025,0
MCV2,ROK,narok,2029,0
MCV2,ROK,narok,2028,0
MCV2,ROK,narok,2022,0
MCV2,ROK,narok,2018,0
MCV2,ROK,narok,2019,0
MCV2,ROK,narok,2020,0
MCV2,ROK,narok,2021,0
MCV2,NYA,nyamira,2013,0
MCV2,NYA,nyamira,2030,0
MCV2,NYA,nyamira,2014,0
MCV2,NYA,nyamira,2015,0
MCV2,NYA,nyamira,2016,0
MCV2,NYA,nyamira,2017,0
MCV2,NYA,nyamira,2018,0
MCV2,NYA,nyamira,2029,0
MCV2,NYA,nyamira,2028,0
MCV2,NYA,nyamira,2019,0
MCV2,NYA,nyamira,2026,0
MCV2,NYA,nyamira,2021,0
MCV2,NYA,nyamira,2025,0
MCV2,NYA,nyamira,2023,0
MCV2,NYA,nyamira,2020,0
MCV2,NYA,nyamira,2024,0
MCV2,NYA,nyamira,2022,0
MCV2,NYA,nyamira,2027,0
MCV2,NDR,nyandarua,2015,0
MCV2,NDR,nyandarua,2019,0
MCV2,NDR,nyandarua,2017,0
MCV2,NDR,nyandarua,2018,0
MCV2,NDR,nyandarua,2013,0
MCV2,NDR,nyandarua,2030,0
MCV2,NDR,nyandarua,2016,0
MCV2,NDR,nyandarua,2026,0
MCV2,NDR,nyandarua,2022,0
MCV2,NDR,nyandarua,2020,0
MCV2,NDR,nyandarua,2027,0
MCV2,NDR,nyandarua,2021,0
MCV2,NDR,nyandarua,2028,0
MCV2,NDR,nyandarua,2014,0
MCV2,NDR,nyandarua,2024,0
MCV2,NDR,nyandarua,2023,0
MCV2,NDR,nyandarua,2029,0
MCV2,NDR,nyandarua,2025,0
MCV2,YRI,nyeri,2021,0
MCV2,YRI,nyeri,2020,0
MCV2,YRI,nyeri,2016,0
MCV2,YRI,nyeri,2015,0
MCV2,YRI,nyeri,2030,0
MCV2,YRI,nyeri,2022,0
MCV2,YRI,nyeri,2027,0
MCV2,YRI,nyeri,2023,0
MCV2,YRI,nyeri,2026,0
MCV2,YRI,nyeri,2014,0
MCV2,YRI,nyeri,2013,0
MCV2,YRI,nyeri,2019,0
MCV2,YRI,nyeri,2024,0
MCV2,YRI,nyeri,2028,0
MCV2,YRI,nyeri,2018,0
MCV2,YRI,nyeri,2029,0
MCV2,YRI,nyeri,2017,0
MCV2,YRI,nyeri,2025,0
MCV2,SMB,samburu,2030,0
MCV2,SMB,samburu,2026,0
MCV2,SMB,samburu,2016,0
MCV2,SMB,samburu,2023,0
MCV2,SMB,samburu,2018,0
MCV2,SMB,samburu,2015,0
MCV2,SMB,samburu,2027,0
MCV2,SMB,samburu,2017,0
MCV2,SMB,samburu,2021,0
MCV2,SMB,samburu,2024,0
MCV2,SMB,samburu,2025,0
MCV2,SMB,samburu,2022,0
MCV2,SMB,samburu,2028,0
MCV2,SMB,samburu,2019,0
MCV2,SMB,samburu,2020,0
MCV2,SMB,samburu,2029,0
MCV2,SMB,samburu,2014,0
MCV2,SMB,samburu,2013,0
MCV2,SIA,siaya,2013,0
MCV2,SIA,siaya,2014,0
MCV2,SIA,siaya,2020,0
MCV2,SIA,siaya,2021,0
MCV2,SIA,siaya,2028,0
MCV2,SIA,siaya,2019,0
MCV2,SIA,siaya,2029,0
MCV2,SIA,siaya,2030,0
MCV2,SIA,siaya,2015,0
MCV2,SIA,siaya,2026,0
MCV2,SIA,siaya,2016,0
MCV2,SIA,siaya,2027,0
MCV2,SIA,siaya,2018,0
MCV2,SIA,siaya,2024,0
MCV2,SIA,siaya,2023,0
MCV2,SIA,siaya,2025,0
MCV2,SIA,siaya,2022,0
MCV2,SIA,siaya,2017,0
MCV2,TTA,taita taveta,2030,0
MCV2,TTA,taita taveta,2016,0
MCV2,TTA,taita taveta,2023,0
MCV2,TTA,taita taveta,2028,0
MCV2,TTA,taita taveta,2015,0
MCV2,TTA,taita taveta,2026,0
MCV2,TTA,taita taveta,2022,0
MCV2,TTA,taita taveta,2027,0
MCV2,TTA,taita taveta,2029,0
MCV2,TTA,taita taveta,2014,0
MCV2,TTA,taita taveta,2018,0
MCV2,TTA,taita taveta,2025,0
MCV2,TTA,taita taveta,2024,0
MCV2,TTA,taita taveta,2013,0
MCV2,TTA,taita taveta,2019,0
MCV2,TTA,taita taveta,2021,0
MCV2,TTA,taita taveta,2017,0
MCV2,TTA,taita taveta,2020,0
MCV2,TRI,tana river,2024,0
MCV2,TRI,tana river,2013,0
MCV2,TRI,tana river,2020,0
MCV2,TRI,tana river,2027,0
MCV2,TRI,tana river,2019,0
MCV2,TRI,tana river,2028,0
MCV2,TRI,tana river,2030,0
MCV2,TRI,tana river,2025,0
MCV2,TRI,tana river,2016,0
MCV2,TRI,tana river,2017,0
MCV2,TRI,tana river,2014,0
MCV2,TRI,tana river,2015,0
MCV2,TRI,tana river,2026,0
MCV2,TRI,tana river,2021,0
MCV2,TRI,tana river,2018,0
MCV2,TRI,tana river,2023,0
MCV2,TRI,tana river,2022,0
MCV2,TRI,tana river,2029,0
MCV2,TNI,tharaka-nithi,2025,0
MCV2,TNI,tharaka-nithi,2027,0
MCV2,TNI,tharaka-nithi,2013,0
MCV2,TNI,tharaka-nithi,2014,0
MCV2,TNI,tharaka-nithi,2015,0
MCV2,TNI,tharaka-nithi,2028,0
MCV2,TNI,tharaka-nithi,2016,0
MCV2,TNI,tharaka-nithi,2017,0
MCV2,TNI,tharaka-nithi,2018,0
MCV2,TNI,tharaka-nithi,2019,0
MCV2,TNI,tharaka-nithi,2020,0
MCV2,TNI,tharaka-nithi,2030,0
MCV2,TNI,tharaka-nithi,2026,0
MCV2,TNI,tharaka-nithi,2023,0
MCV2,TNI,tharaka-nithi,2024,0
MCV2,TNI,tharaka-nithi,2029,0
MCV2,TNI,tharaka-nithi,2021,0
MCV2,TNI,tharaka-nithi,2022,0
MCV2,TZI,trans nzoia,2015,0
MCV2,TZI,trans nzoia,2013,0
MCV2,TZI,trans nzoia,2020,0
MCV2,TZI,trans nzoia,2016,0
MCV2,TZI,trans nzoia,2025,0
MCV2,TZI,trans nzoia,2014,0
MCV2,TZI,trans nzoia,2019,0
MCV2,TZI,trans nzoia,2021,0
MCV2,TZI,trans nzoia,2022,0
MCV2,TZI,trans nzoia,2023,0
MCV2,TZI,trans nzoia,2026,0
MCV2,TZI,trans nzoia,2029,0
MCV2,TZI,trans nzoia,2027,0
MCV2,TZI,trans nzoia,2024,0
MCV2,TZI,trans nzoia,2030,0
MCV2,TZI,trans nzoia,2028,0
MCV2,TZI,trans nzoia,2017,0
MCV2,TZI,trans nzoia,2018,0
MCV2,TRK,turkana,2013,0
MCV2,TRK,turkana,2016,0
MCV2,TRK,turkana,2017,0
MCV2,TRK,turkana,2023,0
MCV2,TRK,turkana,2027,0
MCV2,TRK,turkana,2024,0
MCV2,TRK,turkana,2018,0
MCV2,TRK,turkana,2029,0
MCV2,TRK,turkana,2028,0
MCV2,TRK,turkana,2019,0
MCV2,TRK,turkana,2026,0
MCV2,TRK,turkana,2025,0
MCV2,TRK,turkana,2021,0
MCV2,TRK,turkana,2022,0
MCV2,TRK,turkana,2015,0
MCV2,TRK,turkana,2030,0
MCV2,TRK,turkana,2020,0
MCV2,TRK,turkana,2014,0
MCV2,UAG,uasin gishu,2014,0
MCV2,UAG,uasin gishu,2020,0
MCV2,UAG,uasin gishu,2013,0
MCV2,UAG,uasin gishu,2027,0
MCV2,UAG,uasin gishu,2023,0
MCV2,UAG,uasin gishu,2021,0
MCV2,UAG,uasin gishu,2022,0
MCV2,UAG,uasin gishu,2030,0
MCV2,UAG,uasin gishu,2029,0
MCV2,UAG,uasin gishu,2015,0
MCV2,UAG,uasin gishu,2024,0
MCV2,UAG,uasin gishu,2018,0
MCV2,UAG,uasin gishu,2026,0
MCV2,UAG,uasin gishu,2019,0
MCV2,UAG,uasin gishu,2025,0
MCV2,UAG,uasin gishu,2028,0
MCV2,UAG,uasin gishu,2017,0
MCV2,UAG,uasin gishu,2016,0
MCV2,VGA,vihiga,2018,0
MCV2,VGA,vihiga,2024,0
MCV2,VGA,vihiga,2027,0
MCV2,VGA,vihiga,2016,0
MCV2,VGA,vihiga,2030,0
MCV2,VGA,vihiga,2029,0
MCV2,VGA,vihiga,2023,0
MCV2,VGA,vihiga,2017,0
MCV2,VGA,vihiga,2015,0
MCV2,VGA,vihiga,2025,0
MCV2,VGA,vihiga,2013,0
MCV2,VGA,vihiga,2026,0
MCV2,VGA,vihiga,2019,0
MCV2,VGA,vihiga,2028,0
MCV2,VGA,vihiga,2014,0
MCV2,VGA,vihiga,2020,0
MCV2,VGA,vihiga,2022,0
MCV2,VGA,vihiga,2021,0
MCV2,WJR,wajir,2021,0
MCV2,WJR,wajir,2020,0
MCV2,WJR,wajir,2029,0
MCV2,WJR,wajir,2014,0
MCV2,WJR,wajir,2030,0
MCV2,WJR,wajir,2027,0
MCV2,WJR,wajir,2013,0
MCV2,WJR,wajir,2024,0
MCV2,WJR,wajir,2025,0
MCV2,WJR,wajir,2015,0
MCV2,WJR,wajir,2016,0
MCV2,WJR,wajir,2017,0
MCV2,WJR,wajir,2018,0
MCV2,WJR,wajir,2019,0
MCV2,WJR,wajir,2028,0
MCV2,WJR,wajir,2026,0
MCV2,WJR,wajir,2022,0
MCV2,WJR,wajir,2023,0
MCV2,WPO,west pokot,2027,0
MCV2,WPO,west pokot,2016,0
MCV2,WPO,west pokot,2024,0
MCV2,WPO,west pokot,2023,0
MCV2,WPO,west pokot,2025,0
MCV2,WPO,west pokot,2018,0
MCV2,WPO,west pokot,2019,0
MCV2,WPO,west pokot,2026,0
MCV2,WPO,west pokot,2017,0
MCV2,WPO,west pokot,2022,0
MCV2,WPO,west pokot,2029,0
MCV2,WPO,west pokot,2020,0
MCV2,WPO,west pokot,2021,0
MCV2,WPO,west pokot,2013,0
MCV2,WPO,west pokot,2014,0
MCV2,WPO,west pokot,2015,0
MCV2,WPO,west pokot,2028,0
MCV2,WPO,west pokot,2030,0
