vaccine,country_code,country,year,coverage
MCV1,KEN,Kenya,2096,0.95
MCV1,KEN,Kenya,2097,0.95
MCV1,KEN,Kenya,2098,0.95
MCV1,KEN,Kenya,2099,0.95
MCV1,KEN,Kenya,2100,0.95
MCV1,KEN,Kenya,2023,0.91
MCV1,KEN,Kenya,2022,0.89
MCV1,KEN,Kenya,2021,0.9
MCV1,KEN,Kenya,2020,0.89
MCV1,KEN,Kenya,2019,0.92
MCV1,KEN,Kenya,2018,0.92
MCV1,KEN,Kenya,2017,0.84
MCV1,KEN,Kenya,2016,0.93
MCV1,KEN,Kenya,2015,0.96
MCV1,KEN,Kenya,2014,0.95
MCV1,KEN,Kenya,2013,0.94
MCV1,KEN,Kenya,2012,0.93
MCV1,KEN,Kenya,2011,0.87
MCV1,KEN,Kenya,2010,0.86
MCV1,KEN,Kenya,2009,0.88
MCV1,KEN,Kenya,2008,0.9
MCV1,KEN,Kenya,2007,0.8
MCV1,KEN,Kenya,2006,0.77
MCV1,KEN,Kenya,2005,0.69
MCV1,KEN,Kenya,2004,0.73
MCV1,KEN,Kenya,2003,0.72
MCV1,KEN,Kenya,2002,0.78
MCV1,KEN,Kenya,2001,0.77
MCV1,KEN,Kenya,2000,0.78
MCV1,KEN,Kenya,1999,0.76
MCV1,KEN,Kenya,1998,0.9
MCV1,KEN,Kenya,1997,0.79
MCV1,KEN,Kenya,1996,0.81
MCV1,KEN,Kenya,1995,0.83
MCV1,KEN,Kenya,1994,0.84
MCV1,KEN,Kenya,1993,0.84
MCV1,KEN,Kenya,1992,0.84
MCV1,KEN,Kenya,1991,0.81
MCV1,KEN,Kenya,1990,0.78
MCV1,KEN,Kenya,1989,0.75
MCV1,KEN,Kenya,1988,0.72
MCV1,KEN,Kenya,1987,0.69
MCV1,KEN,Kenya,1986,0.65
MCV1,KEN,Kenya,1985,0.63
MCV1,KEN,Kenya,1984,0.55
MCV1,KEN,Kenya,1983,0
MCV1,KEN,Kenya,1982,0
MCV1,KEN,Kenya,1981,0
MCV1,KEN,Kenya,1980,0
MCV1,BAR,baringo,2013,0.721040727
MCV1,BAR,baringo,2014,0.767450914
MCV1,BAR,baringo,2015,0.744423492
MCV1,BAR,baringo,2016,0.740279018
MCV1,BAR,baringo,2017,0.674539423
MCV1,BAR,baringo,2018,0.783317679
MCV1,BAR,baringo,2019,0.807902477
MCV1,BAR,baringo,2020,0.824971159
MCV1,BAR,baringo,2021,0.832607599
MCV1,BAR,baringo,2022,0.847415697
MCV1,BAR,baringo,2023,0.845991485
MCV1,BAR,baringo,2028,0.895991485
MCV1,BAR,baringo,2027,0.885991485
MCV1,BAR,baringo,2025,0.865991485
MCV1,BAR,baringo,2026,0.875991485
MCV1,BAR,baringo,2029,0.905991485
MCV1,BAR,baringo,2024,0.855991485
MCV1,BAR,baringo,2030,0.915991485
MCV1,BOM,bomet,2013,0.70747758
MCV1,BOM,bomet,2017,0.661747953
MCV1,BOM,bomet,2014,0.753013733
MCV1,BOM,bomet,2021,0.816943759
MCV1,BOM,bomet,2018,0.768582242
MCV1,BOM,bomet,2016,0.726352683
MCV1,BOM,bomet,2025,0.850078154
MCV1,BOM,bomet,2019,0.792714755
MCV1,BOM,bomet,2020,0.80945098
MCV1,BOM,bomet,2028,0.880078154
MCV1,BOM,bomet,2029,0.890078154
MCV1,BOM,bomet,2027,0.870078154
MCV1,BOM,bomet,2026,0.860078154
MCV1,BOM,bomet,2023,0.830078154
MCV1,BOM,bomet,2030,0.900078154
MCV1,BOM,bomet,2015,0.730424043
MCV1,BOM,bomet,2024,0.840078154
MCV1,BOM,bomet,2022,0.831477656
MCV1,BMA,bungoma,2021,0.835328817
MCV1,BMA,bungoma,2014,0.769959324
MCV1,BMA,bungoma,2025,0.868778047
MCV1,BMA,bungoma,2022,0.850186885
MCV1,BMA,bungoma,2015,0.746909712
MCV1,BMA,bungoma,2016,0.742699297
MCV1,BMA,bungoma,2019,0.810537833
MCV1,BMA,bungoma,2029,0.908778047
MCV1,BMA,bungoma,2023,0.848778047
MCV1,BMA,bungoma,2020,0.827667397
MCV1,BMA,bungoma,2030,0.918778047
MCV1,BMA,bungoma,2027,0.888778047
MCV1,BMA,bungoma,2026,0.878778047
MCV1,BMA,bungoma,2028,0.898778047
MCV1,BMA,bungoma,2024,0.858778047
MCV1,BMA,bungoma,2017,0.676583283
MCV1,BMA,bungoma,2018,0.785877491
MCV1,BMA,bungoma,2013,0.723415876
MCV1,BSA,busia,2018,0.789671538
MCV1,BSA,busia,2019,0.814464125
MCV1,BSA,busia,2029,0.912859266
MCV1,BSA,busia,2017,0.679867807
MCV1,BSA,busia,2026,0.882859266
MCV1,BSA,busia,2024,0.862859266
MCV1,BSA,busia,2023,0.852859266
MCV1,BSA,busia,2025,0.872859266
MCV1,BSA,busia,2022,0.854292321
MCV1,BSA,busia,2028,0.902859266
MCV1,BSA,busia,2015,0.750474391
MCV1,BSA,busia,2027,0.892859266
MCV1,BSA,busia,2016,0.74628398
MCV1,BSA,busia,2030,0.922859266
MCV1,BSA,busia,2021,0.839362043
MCV1,BSA,busia,2020,0.831663648
MCV1,BSA,busia,2014,0.773676162
MCV1,BSA,busia,2013,0.726894262
MCV1,ELM,elgeyo-marakwet,2015,0.663162713
MCV1,ELM,elgeyo-marakwet,2029,0.813661929
MCV1,ELM,elgeyo-marakwet,2025,0.773661929
MCV1,ELM,elgeyo-marakwet,2013,0.642346872
MCV1,ELM,elgeyo-marakwet,2027,0.793661929
MCV1,ELM,elgeyo-marakwet,2014,0.683706501
MCV1,ELM,elgeyo-marakwet,2026,0.783661929
MCV1,ELM,elgeyo-marakwet,2016,0.659498739
MCV1,ELM,elgeyo-marakwet,2021,0.74174776
MCV1,ELM,elgeyo-marakwet,2024,0.763661929
MCV1,ELM,elgeyo-marakwet,2028,0.803661929
MCV1,ELM,elgeyo-marakwet,2030,0.823661929
MCV1,ELM,elgeyo-marakwet,2020,0.734944663
MCV1,ELM,elgeyo-marakwet,2022,0.754947961
MCV1,ELM,elgeyo-marakwet,2023,0.753661929
MCV1,ELM,elgeyo-marakwet,2017,0.60094361
MCV1,ELM,elgeyo-marakwet,2018,0.697843206
MCV1,ELM,elgeyo-marakwet,2019,0.719734703
MCV1,MBU,embu,2029,0.950862183
MCV1,MBU,embu,2016,0.77954272
MCV1,MBU,embu,2028,0.940862183
MCV1,MBU,embu,2025,0.910862183
MCV1,MBU,embu,2024,0.900862183
MCV1,MBU,embu,2017,0.710304691
MCV1,MBU,embu,2013,0.759284655
MCV1,MBU,embu,2014,0.808154101
MCV1,MBU,embu,2027,0.930862183
MCV1,MBU,embu,2026,0.920862183
MCV1,MBU,embu,2018,0.824861646
MCV1,MBU,embu,2030,0.960862183
MCV1,MBU,embu,2015,0.783905003
MCV1,MBU,embu,2020,0.86872874
MCV1,MBU,embu,2023,0.890862183
MCV1,MBU,embu,2022,0.892353566
MCV1,MBU,embu,2019,0.85073374
MCV1,MBU,embu,2021,0.876770222
MCV1,GSA,garissa,2025,0.821999144
MCV1,GSA,garissa,2026,0.831999144
MCV1,GSA,garissa,2028,0.851999144
MCV1,GSA,garissa,2014,0.727550402
MCV1,GSA,garissa,2015,0.705702929
MCV1,GSA,garissa,2016,0.701790831
MCV1,GSA,garissa,2017,0.639478807
MCV1,GSA,garissa,2018,0.742592374
MCV1,GSA,garissa,2019,0.765889503
MCV1,GSA,garissa,2029,0.861999144
MCV1,GSA,garissa,2013,0.683545392
MCV1,GSA,garissa,2030,0.871999144
MCV1,GSA,garissa,2024,0.811999144
MCV1,GSA,garissa,2021,0.789316887
MCV1,GSA,garissa,2022,0.803357521
MCV1,GSA,garissa,2027,0.841999144
MCV1,GSA,garissa,2020,0.782077499
MCV1,GSA,garissa,2023,0.801999144
MCV1,HBA,homa bay,2024,0.831288017
MCV1,HBA,homa bay,2017,0.654691542
MCV1,HBA,homa bay,2019,0.784310456
MCV1,HBA,homa bay,2020,0.800872368
MCV1,HBA,homa bay,2021,0.808285746
MCV1,HBA,homa bay,2018,0.760437148
MCV1,HBA,homa bay,2013,0.69998566
MCV1,HBA,homa bay,2014,0.745033496
MCV1,HBA,homa bay,2026,0.851288017
MCV1,HBA,homa bay,2016,0.718654809
MCV1,HBA,homa bay,2030,0.891288017
MCV1,HBA,homa bay,2025,0.841288017
MCV1,HBA,homa bay,2027,0.861288017
MCV1,HBA,homa bay,2029,0.881288017
MCV1,HBA,homa bay,2023,0.821288017
MCV1,HBA,homa bay,2028,0.871288017
MCV1,HBA,homa bay,2015,0.722700227
MCV1,HBA,homa bay,2022,0.822669039
MCV1,ISO,isiolo,2022,0.976581478
MCV1,ISO,isiolo,2023,0.974962144
MCV1,ISO,isiolo,2017,0.777305928
MCV1,ISO,isiolo,2014,0.884441222
MCV1,ISO,isiolo,2016,0.853129883
MCV1,ISO,isiolo,2021,0.959539927
MCV1,ISO,isiolo,2018,0.902725394
MCV1,ISO,isiolo,2027,0.99
MCV1,ISO,isiolo,2020,0.95073931
MCV1,ISO,isiolo,2029,0.99
MCV1,ISO,isiolo,2030,0.99
MCV1,ISO,isiolo,2024,0.984962144
MCV1,ISO,isiolo,2015,0.857909186
MCV1,ISO,isiolo,2028,0.99
MCV1,ISO,isiolo,2026,0.99
MCV1,ISO,isiolo,2013,0.830916473
MCV1,ISO,isiolo,2025,0.99
MCV1,ISO,isiolo,2019,0.931018623
MCV1,KJD,kajiado,2013,0.749021177
MCV1,KJD,kajiado,2030,0.948820197
MCV1,KJD,kajiado,2024,0.888820197
MCV1,KJD,kajiado,2014,0.79721843
MCV1,KJD,kajiado,2018,0.813700172
MCV1,KJD,kajiado,2019,0.839242441
MCV1,KJD,kajiado,2028,0.928820197
MCV1,KJD,kajiado,2026,0.908820197
MCV1,KJD,kajiado,2017,0.70054976
MCV1,KJD,kajiado,2029,0.938820197
MCV1,KJD,kajiado,2021,0.864905096
MCV1,KJD,kajiado,2027,0.918820197
MCV1,KJD,kajiado,2023,0.878820197
MCV1,KJD,kajiado,2016,0.768993206
MCV1,KJD,kajiado,2022,0.880287688
MCV1,KJD,kajiado,2025,0.898820197
MCV1,KJD,kajiado,2020,0.856972422
MCV1,KJD,kajiado,2015,0.773330474
MCV1,KKM,kakamega,2016,0.743116748
MCV1,KKM,kakamega,2030,0.919255812
MCV1,KKM,kakamega,2015,0.747332911
MCV1,KKM,kakamega,2022,0.850662715
MCV1,KKM,kakamega,2028,0.899255812
MCV1,KKM,kakamega,2021,0.835797289
MCV1,KKM,kakamega,2014,0.770392128
MCV1,KKM,kakamega,2029,0.909255812
MCV1,KKM,kakamega,2025,0.869255812
MCV1,KKM,kakamega,2020,0.828131571
MCV1,KKM,kakamega,2026,0.879255812
MCV1,KKM,kakamega,2024,0.859255812
MCV1,KKM,kakamega,2023,0.849255812
MCV1,KKM,kakamega,2027,0.889255812
MCV1,KKM,kakamega,2017,0.676960894
MCV1,KKM,kakamega,2013,0.723823091
MCV1,KKM,kakamega,2018,0.786319263
MCV1,KKM,kakamega,2019,0.810953987
MCV1,KCH,kericho,2030,0.886239232
MCV1,KCH,kericho,2028,0.866239232
MCV1,KCH,kericho,2017,0.650712128
MCV1,KCH,kericho,2024,0.826239232
MCV1,KCH,kericho,2018,0.755770155
MCV1,KCH,kericho,2023,0.816239232
MCV1,KCH,kericho,2026,0.846239232
MCV1,KCH,kericho,2013,0.695682465
MCV1,KCH,kericho,2025,0.836239232
MCV1,KCH,kericho,2027,0.856239232
MCV1,KCH,kericho,2019,0.779501168
MCV1,KCH,kericho,2016,0.714244097
MCV1,KCH,kericho,2020,0.795956467
MCV1,KCH,kericho,2021,0.803324333
MCV1,KCH,kericho,2014,0.740460974
MCV1,KCH,kericho,2029,0.876239232
MCV1,KCH,kericho,2022,0.817617957
MCV1,KCH,kericho,2015,0.718245451
MCV1,KIA,kiambu,2021,0.963055417
MCV1,KIA,kiambu,2030,0.99
MCV1,KIA,kiambu,2014,0.887691849
MCV1,KIA,kiambu,2015,0.861666637
MCV1,KIA,kiambu,2025,0.99
MCV1,KIA,kiambu,2022,0.980103927
MCV1,KIA,kiambu,2020,0.954222799
MCV1,KIA,kiambu,2028,0.99
MCV1,KIA,kiambu,2026,0.99
MCV1,KIA,kiambu,2027,0.99
MCV1,KIA,kiambu,2013,0.83427874
MCV1,KIA,kiambu,2029,0.99
MCV1,KIA,kiambu,2019,0.934083197
MCV1,KIA,kiambu,2016,0.856265531
MCV1,KIA,kiambu,2017,0.779441946
MCV1,KIA,kiambu,2018,0.906042512
MCV1,KIA,kiambu,2024,0.988583266
MCV1,KIA,kiambu,2023,0.978583266
MCV1,KIF,kilifi,2017,0.629654474
MCV1,KIF,kilifi,2028,0.839897247
MCV1,KIF,kilifi,2013,0.673230897
MCV1,KIF,kilifi,2014,0.716552137
MCV1,KIF,kilifi,2015,0.695088882
MCV1,KIF,kilifi,2016,0.691181868
MCV1,KIF,kilifi,2027,0.829897247
MCV1,KIF,kilifi,2029,0.849897247
MCV1,KIF,kilifi,2018,0.731367398
MCV1,KIF,kilifi,2019,0.754325238
MCV1,KIF,kilifi,2020,0.770254609
MCV1,KIF,kilifi,2021,0.777384579
MCV1,KIF,kilifi,2022,0.791220509
MCV1,KIF,kilifi,2024,0.799897247
MCV1,KIF,kilifi,2030,0.859897247
MCV1,KIF,kilifi,2026,0.819897247
MCV1,KIF,kilifi,2025,0.809897247
MCV1,KIF,kilifi,2023,0.789897247
MCV1,KGA,kirinyaga,2014,0.893868779
MCV1,KGA,kirinyaga,2015,0.867067859
MCV1,KGA,kirinyaga,2030,0.99
MCV1,KGA,kirinyaga,2025,0.99
MCV1,KGA,kirinyaga,2020,0.960873965
MCV1,KGA,kirinyaga,2016,0.8622243
MCV1,KGA,kirinyaga,2013,0.839826919
MCV1,KGA,kirinyaga,2023,0.985360459
MCV1,KGA,kirinyaga,2027,0.99
MCV1,KGA,kirinyaga,2021,0.969768399
MCV1,KGA,kirinyaga,2022,0.98699328
MCV1,KGA,kirinyaga,2017,0.785629294
MCV1,KGA,kirinyaga,2024,0.99
MCV1,KGA,kirinyaga,2018,0.912346951
MCV1,KGA,kirinyaga,2026,0.99
MCV1,KGA,kirinyaga,2029,0.99
MCV1,KGA,kirinyaga,2019,0.940961204
MCV1,KGA,kirinyaga,2028,0.99
MCV1,KIS,kisii,2013,0.693966811
MCV1,KIS,kisii,2020,0.793987363
MCV1,KIS,kisii,2019,0.777569379
MCV1,KIS,kisii,2025,0.834226254
MCV1,KIS,kisii,2021,0.801337008
MCV1,KIS,kisii,2018,0.753900365
MCV1,KIS,kisii,2029,0.874226254
MCV1,KIS,kisii,2024,0.824226254
MCV1,KIS,kisii,2030,0.884226254
MCV1,KIS,kisii,2023,0.814226254
MCV1,KIS,kisii,2026,0.844226254
MCV1,KIS,kisii,2017,0.649064533
MCV1,KIS,kisii,2027,0.854226254
MCV1,KIS,kisii,2014,0.738629025
MCV1,KIS,kisii,2028,0.864226254
MCV1,KIS,kisii,2022,0.815597888
MCV1,KIS,kisii,2015,0.716484064
MCV1,KIS,kisii,2016,0.712476958
MCV1,KSU,kisumu,2023,0.890381807
MCV1,KSU,kisumu,2016,0.779109276
MCV1,KSU,kisumu,2014,0.807705582
MCV1,KSU,kisumu,2015,0.78350488
MCV1,KSU,kisumu,2030,0.960381807
MCV1,KSU,kisumu,2013,0.758875305
MCV1,KSU,kisumu,2029,0.950381807
MCV1,KSU,kisumu,2022,0.891866829
MCV1,KSU,kisumu,2025,0.910381807
MCV1,KSU,kisumu,2017,0.709765614
MCV1,KSU,kisumu,2028,0.940381807
MCV1,KSU,kisumu,2021,0.876283388
MCV1,KSU,kisumu,2024,0.900381807
MCV1,KSU,kisumu,2027,0.930381807
MCV1,KSU,kisumu,2018,0.824403978
MCV1,KSU,kisumu,2026,0.920381807
MCV1,KSU,kisumu,2020,0.868246356
MCV1,KSU,kisumu,2019,0.850281711
MCV1,KTU,kitui,2018,0.746161633
MCV1,KTU,kitui,2023,0.805863293
MCV1,KTU,kitui,2019,0.769590176
MCV1,KTU,kitui,2029,0.865863293
MCV1,KTU,kitui,2017,0.642405488
MCV1,KTU,kitui,2025,0.825863293
MCV1,KTU,kitui,2013,0.686838916
MCV1,KTU,kitui,2030,0.875863293
MCV1,KTU,kitui,2026,0.835863293
MCV1,KTU,kitui,2015,0.709118404
MCV1,KTU,kitui,2027,0.845863293
MCV1,KTU,kitui,2024,0.815863293
MCV1,KTU,kitui,2014,0.731046934
MCV1,KTU,kitui,2028,0.855863293
MCV1,KTU,kitui,2016,0.705163163
MCV1,KTU,kitui,2021,0.793110455
MCV1,KTU,kitui,2020,0.785836265
MCV1,KTU,kitui,2022,0.807225356
MCV1,KLE,kwale,2027,0.838055862
MCV1,KLE,kwale,2014,0.723963716
MCV1,KLE,kwale,2015,0.702249995
MCV1,KLE,kwale,2029,0.858055862
MCV1,KLE,kwale,2030,0.868055862
MCV1,KLE,kwale,2025,0.818055862
MCV1,KLE,kwale,2018,0.738932084
MCV1,KLE,kwale,2024,0.808055862
MCV1,KLE,kwale,2013,0.680184537
MCV1,KLE,kwale,2016,0.698330578
MCV1,KLE,kwale,2017,0.636179484
MCV1,KLE,kwale,2019,0.762133286
MCV1,KLE,kwale,2026,0.828055862
MCV1,KLE,kwale,2020,0.778221704
MCV1,KLE,kwale,2021,0.785425411
MCV1,KLE,kwale,2022,0.799405579
MCV1,KLE,kwale,2028,0.848055862
MCV1,KLE,kwale,2023,0.798055862
MCV1,LKP,laikipia,2018,0.831395926
MCV1,LKP,laikipia,2017,0.715940718
MCV1,LKP,laikipia,2025,0.917921661
MCV1,LKP,laikipia,2019,0.857477534
MCV1,LKP,laikipia,2026,0.927921661
MCV1,LKP,laikipia,2028,0.947921661
MCV1,LKP,laikipia,2027,0.937921661
MCV1,LKP,laikipia,2024,0.907921661
MCV1,LKP,laikipia,2020,0.875611223
MCV1,LKP,laikipia,2021,0.883716415
MCV1,LKP,laikipia,2016,0.785718295
MCV1,LKP,laikipia,2030,0.967921661
MCV1,LKP,laikipia,2013,0.765301559
MCV1,LKP,laikipia,2014,0.8145568
MCV1,LKP,laikipia,2022,0.899423608
MCV1,LKP,laikipia,2023,0.897921661
MCV1,LKP,laikipia,2015,0.790119633
MCV1,LKP,laikipia,2029,0.957921661
MCV1,LMU,lamu,2013,0.695550361
MCV1,LMU,lamu,2014,0.740370126
MCV1,LMU,lamu,2021,0.803225782
MCV1,LMU,lamu,2022,0.817507926
MCV1,LMU,lamu,2023,0.816043742
MCV1,LMU,lamu,2020,0.795858834
MCV1,LMU,lamu,2016,0.714155589
MCV1,LMU,lamu,2017,0.650675872
MCV1,LMU,lamu,2018,0.755677707
MCV1,LMU,lamu,2019,0.779353295
MCV1,LMU,lamu,2028,0.866043742
MCV1,LMU,lamu,2025,0.836043742
MCV1,LMU,lamu,2024,0.826043742
MCV1,LMU,lamu,2030,0.886043742
MCV1,LMU,lamu,2015,0.717954124
MCV1,LMU,lamu,2027,0.856043742
MCV1,LMU,lamu,2026,0.846043742
MCV1,LMU,lamu,2029,0.876043742
MCV1,MCH,machakos,2015,0.839024108
MCV1,MCH,machakos,2014,0.864926425
MCV1,MCH,machakos,2028,0.99
MCV1,MCH,machakos,2016,0.834305386
MCV1,MCH,machakos,2030,0.99
MCV1,MCH,machakos,2021,0.938366629
MCV1,MCH,machakos,2025,0.973467208
MCV1,MCH,machakos,2013,0.81264392
MCV1,MCH,machakos,2020,0.929760188
MCV1,MCH,machakos,2026,0.983467208
MCV1,MCH,machakos,2022,0.95504552
MCV1,MCH,machakos,2019,0.910514037
MCV1,MCH,machakos,2024,0.963467208
MCV1,MCH,machakos,2017,0.760047951
MCV1,MCH,machakos,2018,0.882806949
MCV1,MCH,machakos,2027,0.99
MCV1,MCH,machakos,2023,0.953467208
MCV1,MCH,machakos,2029,0.99
MCV1,MKU,makueni,2017,0.781247862
MCV1,MKU,makueni,2016,0.85746044
MCV1,MKU,makueni,2030,0.99
MCV1,MKU,makueni,2018,0.907307268
MCV1,MKU,makueni,2024,0.989921182
MCV1,MKU,makueni,2023,0.979921182
MCV1,MKU,makueni,2028,0.99
MCV1,MKU,makueni,2022,0.981545742
MCV1,MKU,makueni,2026,0.99
MCV1,MKU,makueni,2015,0.86228922
MCV1,MKU,makueni,2013,0.835190974
MCV1,MKU,makueni,2025,0.99
MCV1,MKU,makueni,2027,0.99
MCV1,MKU,makueni,2029,0.99
MCV1,MKU,makueni,2014,0.888930844
MCV1,MKU,makueni,2020,0.955565082
MCV1,MKU,makueni,2021,0.964410378
MCV1,MKU,makueni,2019,0.93578154
MCV1,MDR,mandera,2020,0.825777925
MCV1,MDR,mandera,2021,0.833421835
MCV1,MDR,mandera,2024,0.856820685
MCV1,MDR,mandera,2030,0.916820685
MCV1,MDR,mandera,2019,0.80869908
MCV1,MDR,mandera,2018,0.784083569
MCV1,MDR,mandera,2014,0.7682013
MCV1,MDR,mandera,2013,0.721747476
MCV1,MDR,mandera,2029,0.906820685
MCV1,MDR,mandera,2028,0.896820685
MCV1,MDR,mandera,2017,0.675137458
MCV1,MDR,mandera,2027,0.886820685
MCV1,MDR,mandera,2025,0.866820685
MCV1,MDR,mandera,2026,0.876820685
MCV1,MDR,mandera,2016,0.741002849
MCV1,MDR,mandera,2022,0.848245795
MCV1,MDR,mandera,2023,0.846820685
MCV1,MDR,mandera,2015,0.74515612
MCV1,MRS,marsabit,2023,0.718345835
MCV1,MRS,marsabit,2026,0.748345835
MCV1,MRS,marsabit,2016,0.628599406
MCV1,MRS,marsabit,2025,0.738345835
MCV1,MRS,marsabit,2022,0.71957901
MCV1,MRS,marsabit,2024,0.728345835
MCV1,MRS,marsabit,2030,0.788345835
MCV1,MRS,marsabit,2015,0.632081881
MCV1,MRS,marsabit,2027,0.758345835
MCV1,MRS,marsabit,2021,0.70699293
MCV1,MRS,marsabit,2020,0.700508595
MCV1,MRS,marsabit,2013,0.612246444
MCV1,MRS,marsabit,2014,0.651673349
MCV1,MRS,marsabit,2029,0.778345835
MCV1,MRS,marsabit,2019,0.686012783
MCV1,MRS,marsabit,2028,0.768345835
MCV1,MRS,marsabit,2017,0.572788439
MCV1,MRS,marsabit,2018,0.665148698
MCV1,MRU,meru,2026,0.833003953
MCV1,MRU,meru,2030,0.873003953
MCV1,MRU,meru,2025,0.823003953
MCV1,MRU,meru,2018,0.743507253
MCV1,MRU,meru,2017,0.64011259
MCV1,MRU,meru,2024,0.813003953
MCV1,MRU,meru,2023,0.803003953
MCV1,MRU,meru,2027,0.843003953
MCV1,MRU,meru,2029,0.863003953
MCV1,MRU,meru,2016,0.702654513
MCV1,MRU,meru,2028,0.853003953
MCV1,MRU,meru,2014,0.728446276
MCV1,MRU,meru,2015,0.70661387
MCV1,MRU,meru,2020,0.783040828
MCV1,MRU,meru,2013,0.684401901
MCV1,MRU,meru,2022,0.804354197
MCV1,MRU,meru,2019,0.766848645
MCV1,MRU,meru,2021,0.79028915
MCV1,MIG,migori,2025,0.930410701
MCV1,MIG,migori,2024,0.920410701
MCV1,MIG,migori,2030,0.980410701
MCV1,MIG,migori,2026,0.940410701
MCV1,MIG,migori,2021,0.895992548
MCV1,MIG,migori,2027,0.950410701
MCV1,MIG,migori,2028,0.960410701
MCV1,MIG,migori,2013,0.775946235
MCV1,MIG,migori,2014,0.825871041
MCV1,MIG,migori,2015,0.801134107
MCV1,MIG,migori,2016,0.796631956
MCV1,MIG,migori,2017,0.725726757
MCV1,MIG,migori,2018,0.84294472
MCV1,MIG,migori,2019,0.869402358
MCV1,MIG,migori,2020,0.887774748
MCV1,MIG,migori,2029,0.970410701
MCV1,MIG,migori,2022,0.911923391
MCV1,MIG,migori,2023,0.910410701
MCV1,MSA,mombasa,2013,0.709675777
MCV1,MSA,mombasa,2014,0.755344222
MCV1,MSA,mombasa,2015,0.732708387
MCV1,MSA,mombasa,2018,0.770960885
MCV1,MSA,mombasa,2019,0.795162964
MCV1,MSA,mombasa,2020,0.811956728
MCV1,MSA,mombasa,2021,0.819472711
MCV1,MSA,mombasa,2022,0.834053024
MCV1,MSA,mombasa,2023,0.832657183
MCV1,MSA,mombasa,2029,0.892657183
MCV1,MSA,mombasa,2025,0.852657183
MCV1,MSA,mombasa,2026,0.862657183
MCV1,MSA,mombasa,2027,0.872657183
MCV1,MSA,mombasa,2017,0.66375037
MCV1,MSA,mombasa,2024,0.842657183
MCV1,MSA,mombasa,2028,0.882657183
MCV1,MSA,mombasa,2016,0.728600691
MCV1,MSA,mombasa,2030,0.902657183
MCV1,MGA,murang'a,2013,0.742357915
MCV1,MGA,murang'a,2018,0.806468048
MCV1,MGA,murang'a,2015,0.766441461
MCV1,MGA,murang'a,2023,0.871002392
